Time,Time Code,Country Name,Country Code,"Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]","Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]",Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],"Contraceptive prevalence, any method (% of married women ages 15-49) [SP.DYN.CONU.ZS]",Domestic credit provided by financial sector (% of GDP) [FS.AST.DOMS.GD.ZS],Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE],Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],"Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]","GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]",Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],"Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]",Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Income share held by lowest 20% [SI.DST.FRST.20],"Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]","Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]",Net barter terms of trade index (2015 = 100) [TT.PRI.MRCH.XD.WD],Net migration [SM.POP.NETM],Net official development assistance and official aid received (current US$) [DT.ODA.ALLD.CD],"Personal remittances, received (current US$) [BX.TRF.PWKR.CD.DT]",Population density (people per sq. km of land area) [EN.POP.DNST],Population growth (annual %) [SP.POP.GROW],"Population, total [SP.POP.TOTL]",Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population) [SI.POV.DDAY],Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],"Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]","Prevalence of underweight, weight for age (% of children under 5) [SH.STA.MALN.ZS]","Primary completion rate, total (% of relevant age group) [SE.PRM.CMPT.ZS]","Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]","School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","School enrollment, secondary (% gross) [SE.SEC.ENRR]",Surface area (sq. km) [AG.SRF.TOTL.K2],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Terrestrial and marine protected areas (% of total territorial area) [ER.PTD.TOTL.ZS],"Total debt service (% of exports of goods, services and primary income) [DT.TDS.DECT.EX.ZS]",Urban population growth (annual %) [SP.URB.GROW],Gini index [SI.POV.GINI],Research and development expenditure (% of GDP) [GB.XPD.RSDV.GD.ZS]
2020,YR2020,Middle East & North Africa,MEA,36.4002161842172,5.43543413009894,..,..,..,3026.65299243225,2105.16244387357,34.6805832733256,2.66112222971753,84022762040.7022,3207935509914.13,-3.41768958806571,7053.70838782833,16149.0783802997,3402246188910.73,7789255998816.67,26.8310830915889,7.43478797366171,87.0934394818798,35.1203730389786,..,34.6178499918892,0.142417962079094,72.6473205039178,55.3022770652402,5.23399899418752,108.5,21.2,..,-446205,28146759796.1426,61510316445.4945,42.9998889196752,1.74594925220404,482334398,..,..,0.101646383686394,5.1,87.749641418457,..,99.0482482910156,0.971140027046204,77.9691925048828,11385553.9,..,4.34050555371124,..,2.22689744836524,..,1.62855193849463
2020,YR2020,Middle East & North Africa (excluding high income),MNA,39.4668531267872,10.5726200462607,..,..,..,1714.75244583515,1343.92648428804,19.7865638058279,2.72517039039133,10125557969.563,1328872852321.83,-3.22041769145842,3286.14279179095,11230.7931463925,1375123591210.75,4699652322532.09,26.5392433600862,..,85.9624292810559,27.9666009029079,..,31.011900013113,2.22090183339058,71.6409876742629,38.7917487470274,2.89523081109296,104.16945883818,22.7956466678563,..,-92003,28146759796.1426,59448469875.0219,48.4619467893047,1.60922249501527,418461302,..,..,0.101788105952952,..,86.9324722290039,..,99.0848999023438,0.967329978942871,75.5250015258789,8775231,..,4.37275254425894,15.8205038317219,2.09142597145777,..,..
2020,YR2020,Middle East & North Africa (IDA & IBRD countries),TMN,39.4742624315693,10.6136686060178,..,..,..,1714.75244583515,1343.92648428804,19.8389408846557,2.71620154610051,10045812977.2382,1313341152321.83,-3.1411095521172,3281.36022635439,11281.9981428849,1357361016798.19,4666889160095.41,26.565724323941,..,85.7466028358365,27.6832007032733,..,31.177270242356,3.97737193212916,71.602007086554,38.7917487470274,2.89523081109296,102.9,22.9218012283191,..,-79634,24845969726.5625,56888809028.7013,47.939102818542,1.59876783682293,413658033,..,..,0.101788105952952,..,86.734733581543,..,99.1264724731445,0.965900003910065,75.2470016479492,8769211,..,4.3703205470677,..,2.07991150890572,..,..
2020,YR2020,Middle income,MIC,36.0485068997409,9.54482417530496,..,..,..,2257.7892256157,1261.59362055474,21.9672061962781,2.16468085035813,510483916900.748,29078432184056.6,-1.1414585148986,5141.07955114889,11713.8527616546,29605467659296.1,67455499501738.3,34.1846340739184,24.38172348558,86.0077131091904,21.2805973150401,..,32.9753596048178,2.6493593974983,71.5286230831394,37.6822265146909,1.78867500041536,106.600308165132,36.4292914669944,..,-1781338,82064656250,475059578347.314,92.3030468140448,0.959806692231965,5758609133.5,..,..,0.888587621257427,13.43,91.5757064819336,17.6247966575736,100.400253295898,0.998199999332428,78.0690307617188,63868874.032,10.7126924398913,11.5145890873779,16.2165691349201,2.08987663428451,..,1.66820940349278
2020,YR2020,North America,NAC,13.9222091787991,1.00062433391305,..,..,281.060281212341,12637.674456814,6277.01202368621,11.4802672243419,1.61762508507375,166665529963.05,23016676877000.2,-2.38761318437987,62499.8984852874,63032.7503167691,23101209540636.7,23298162209544.9,21.5064135127961,18.7086156815153,90.9095651746742,14.3523452417157,..,17.6370985972069,1.07081026807496,77.449874465938,20.1790424604741,3.48863665324691,101.9,6.3,..,586647,..,9222933366.42748,20.4062632915116,0.985594059744741,369619953,..,..,0.379724582382987,0.77,100.680732727051,17.8220822674512,100.067543029785,0.98827999830246,101.354026794434,25476300,10.4394289886818,16.9908578513897,..,1.22098858829227,..,3.31649271342297
2020,YR2020,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,OECD members,OED,19.5444359068532,1.40221156644952,..,..,..,7525.12159227211,3659.15791260326,25.6227887207959,1.5823740761325,480172820625.383,53000805354035.6,-3.89788253957686,38814.3712605678,46320.0543048554,53176227215193.5,63459117134725.4,22.4709565683691,18.2406126826075,93.1714555553228,25.4913633045912,..,21.3272071736907,1.83958203863173,78.9574582347209,39.9101803429283,2.44664655202383,116.846970739129,6.94767575409873,..,2244004,3409140029.90723,193841037858.21,38.5823692797689,0.551642669603297,1370013876,..,..,0.32844896975284,..,99.6799011230469,25.9977584122811,101.742202758789,1.00249004364014,106.415550231934,43499401.521,15.38125949023,20.9711387753448,..,0.817476986028055,..,2.93285660357466
2020,YR2020,Other small states,OSS,28.5883359131077,2.84091975572954,..,..,..,..,..,68.5467946044945,2.11627720158422,-38754295687.1031,181482110538.085,-5.86382000874268,13163.5741955126,23949.2048869479,182764314670.045,332513035824.849,27.6358443254846,17.2948789643233,80.86033247905,68.0172248639603,..,24.9904097326611,0.711504736106924,73.1628849294383,71.2092109902874,2.34280443612822,116.366309924558,29.7956503968272,..,16583,2986009951.59149,3014489346.73639,50.3588825656594,0.893875542398973,13884095,..,..,3.84599066820863,..,82.7629470825195,28.38878131792,102.460472106934,1.00821995735168,71.0276412963867,281773,16.9789842883928,8.86157252527605,..,1.1433465388982,..,..
2020,YR2020,Pacific island small states,PSS,42.0982443449832,18.232905818428,..,..,129.335193855054,..,..,25.720029564253,3.1447759920452,346639421.569577,9516738321.20753,-10.1440385236486,3844.7890755958,6362.89751655258,9979234631.06856,16515040487.9576,22.7281214535866,..,84.2319102137499,48.1646243997749,..,14.6739394235648,1.22360923994052,68.3568108792759,54.5144757047572,..,77.0756422471147,24.2673314731435,..,-12012,1441570011.13892,944534692.573981,40.460202650039,1.04591661943054,2595522,..,..,..,..,94.5102767944336,29.3595166891664,106.612518310547,1.01818001270294,72.9494018554688,65150,19.5581196800732,7.31577299776534,..,1.59684100561859,..,..
2020,YR2020,Post-demographic dividend,PST,9.58765492031042,1.23297399958384,..,..,..,8607.36166075062,4158.549151578,26.1079836515359,1.47513238699947,571650060727.698,50140842033868,-4.07874682417692,45043.4908162902,51309.2609949692,50348053772970.8,57351714638685,22.1964540222019,22.2741854360635,93.0563642241909,26.0092726292483,..,20.6483090494008,1.7743544290572,80.0635835800272,41.2234880021329,2.48490611668265,120.082259897927,4.84978909831033,..,1868759,4156470045.08973,153526106907.473,35.6595443238992,0.369388845949857,1117765361,..,..,0.306821224404245,..,98.8132934570312,26.043424275206,100.926696777344,0.996469974517822,105.223876953125,39308618.371,15.3043720230263,20.4970240916258,..,0.602908427063809,..,3.0239463865615
2020,YR2020,Pre-demographic dividend,PRE,101.389120153336,19.9073662349163,..,..,..,235.448164394286,411.176906574484,19.2592770194423,4.77404152669624,10834882542.5454,1311363780282.47,-2.55913195405539,1340.35544557091,3627.9298644769,1338511466310.57,3622938779873.08,..,..,69.3687281467192,22.2705899632696,..,28.6344959034243,2.72148444149991,60.501207001444,33.9072612916439,1.3888555668484,79.9650119592337,77.9900139650475,..,178643,54058549952.5071,35877182537.8254,49.1722883716943,2.7071572806596,998624261,..,..,2.62743063082757,..,69.229133605957,..,97.3996200561523,..,43.1926612854004,20691201.327,..,11.8345056370539,..,4.03407819321571,..,..
2020,YR2020,Small states,SST,34.6973046855729,3.92451564537505,..,..,..,..,..,62.2897625603975,2.23412529416873,-35922936321.3533,222762059252.071,-6.66300886960755,11483.8527753591,20374.2400185855,224764194386.767,398768578246.32,27.3760293216802,16.739244158553,81.5928252655381,65.1908024723274,..,23.8900898878519,0.402303195023002,72.2829532662199,67.703099936979,2.2755055862446,110.5,27.2723661367027,..,1676,4976689963.34076,5072046441.27494,26.6923664748128,0.841372045278405,19572194,..,..,..,..,84.3144378662109,27.9353878280472,101.940483093262,1.01010000705719,73.1998291015625,765793,17.236137259883,7.6589404179916,..,1.13275816500374,..,..
2020,YR2020,South Asia,SAS,27.360446277196,18.0614523736512,..,..,..,805.060143100186,568.704643357545,16.7616010603017,2.31247714561308,68956274057.2352,3493120726808.9,-4.58270181946476,1853.99684419777,6580.36210570787,3513591258567.9,12470734696871.1,28.1402581540989,10.2633379514235,87.5017564720467,19.0339685629058,..,25.2666546362565,4.32796065240716,69.6005740994618,24.3804914460545,2.65017267013044,84.3,39.2,..,-1349792,16585300338.7451,147114980901.56,397.294856733164,1.12451167419196,1895144142,13,..,0.18672217411571,27.07,92.1770706176758,..,100.387298583984,0.992489993572235,71.083740234375,5135270,..,4.44045744959472,16.3639615331331,2.43566206475097,..,0.629403893682408
2020,YR2020,South Asia (IDA & IBRD),TSA,27.360446277196,18.0614523736512,..,..,..,805.060143100186,568.704643357545,16.7616010603017,2.31247714561308,68956274057.2352,3493120726808.9,-4.58270181946476,1853.99684419777,6580.36210570787,3513591258567.9,12470734696871.1,28.1402581540989,10.2633379514235,87.5017564720467,19.0339685629058,..,25.2666546362565,4.32796065240716,69.6005740994618,24.3804914460545,2.65017267013044,84.3,39.2089300887626,..,-1349792,16458270339.9658,147114980901.56,397.294856733164,1.12451167419196,1895144142,..,..,0.18672217411571,..,92.1770706176758,..,100.387298583984,0.992489993572235,71.083740234375,5135270,..,4.44045744959472,..,2.43566206475097,..,0.629403893682408
2020,YR2020,Sub-Saharan Africa,SSF,96.8413628985919,18.1301830437742,..,..,..,388.000637352162,475.140647940027,21.1456692752132,4.5296824078878,24206192374.8478,1723193433652.91,-2.0102020704477,1500.27687423353,3879.13277037306,1753846846756.98,4534766145046.54,22.2298960421843,5.59128561483239,69.4867210939587,22.2218980217803,..,26.2737118262624,4.28056265157745,61.1675270829902,35.5730331034418,1.04076069055312,81,74.7,..,300153,66890549784.6603,43176808179.152,48.9314926208051,2.60681347036534,1169015451,..,..,4.08608777132396,17.05,70.4957733154297,..,99.0366668701172,0.940919995307922,44.5303802490234,24328249.027,..,13.3417419054469,..,3.95288703228402,..,..
2020,YR2020,Sub-Saharan Africa (excluding high income),SSA,96.8432054190938,18.1431670613611,..,..,..,388.000637352162,475.140647940027,21.1039186127862,4.52986290454282,24126138893.442,1721810881901.34,-2.00007133500614,1499.1063410614,3876.93647306651,1752330870384.3,4531816908641.18,22.2306013609244,5.59983868993816,69.4854372860774,22.1681910557787,..,26.2833474423988,4.24998016732003,61.1661735295458,35.5180398851058,1.04032909349639,82.1242258875148,74.4967284971805,..,298427,66884599784.8511,43166828492.5846,48.9283133725436,2.60696338913952,1168916989,..,..,4.08608777132396,..,70.4933166503906,..,99.036003112793,0.940919995307922,44.5276985168457,24327789.027,..,12.5845041443168,19.9705664173715,3.95316762554801,..,..
2020,YR2020,Sub-Saharan Africa (IDA & IBRD countries),TSS,96.8413628985919,18.1301830437742,..,..,..,388.000637352162,475.140647940027,21.1456692752132,4.5296824078878,24206192374.8478,1723193433652.91,-2.01020207044768,1500.27687423353,3879.13277037306,1753846846756.98,4534766145046.54,22.2298960421843,5.59128561483239,69.4867210939587,22.2218980217803,..,26.2737118262624,4.28056265157745,61.1675270829902,35.5730331034418,1.04076069055313,81,74.4940703103752,..,300153,59734749735.8323,43176808179.152,48.9314926208051,2.60681347036534,1169015451,..,..,4.08608777132396,..,70.4957733154297,..,99.0366668701172,0.940919995307922,44.5303802490234,24328249.027,..,13.3417419054469,..,3.95288703228402,..,..
2020,YR2020,Upper middle income,UMC,25.8338976786511,7.59112807861643,..,..,..,3796.35202498456,1990.43685993695,21.8512474041771,1.61595814465506,395149374990.185,22976120181600.3,-0.499909450913876,8427.44636979458,16854.0150859792,23531220397342,47059990199376.3,35.906058518767,25.1919743584889,90.6958131343093,20.2524152065611,..,34.5268083993506,1.37769394521326,75.2293474558881,37.9172813460507,1.69145938221841,119.8,14.4,..,86821,20389460029.1252,168455441009.489,62.7343380637784,0.54155892674595,2792212417,1.5,..,..,3.11,94.6532592773438,17.7624128707808,101.843818664551,1.00617003440857,94.4338607788086,45375258.032,10.5608464558791,13.2438768750035,16.5431296507958,1.75399165582917,..,1.82134005481373
2020,YR2020,World,WLD,40.2175097336332,4.33379224682511,..,..,..,3244.52420865262,1759.22484856563,26.2152846434221,2.27629397582196,1199498865799.64,85763013427792.9,-2.87832319647207,11021.6547685077,17585.7596513269,86587649551351.2,138156168539613,26.4626263708915,21.8746196479801,83.8250303548579,25.5182993759706,..,25.99682841887,1.85459318425899,72.1827671974507,41.6232858886567,2.3295001546231,105.5,38.7,..,0,193242437500,661920037447.429,60.457542713275,1.01900314865051,7856138789.5,9.7,..,0.7,12.85,89.0674819946289,23.4884536822514,100.659248352051,0.985639989376068,76.7802505493164,140496038.92,13.6758659453616,14.834800973118,..,1.81693153336468,..,2.48203846716654
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 04/15/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
